autonomy,competence,relatedness,pleasure,interest,importance,situation_requires,anxiety_guilt_avoidance,another_wants,Date,User
26,24,22,0,2,26,32,19,32,2020-04-14T07:31:14Z,Moti_P17
25,25,25,7,0,35,30,0,24,2020-04-14T08:21:09Z,Moti_P17
22,23,23,0,4,22,27,25,28,2020-04-14T08:52:45Z,Moti_P17
26,24,26,2,30,41,34,5,0,2020-04-14T12:05:41Z,Moti_P17
29,19,19,7,6,36,31,21,1,2020-04-14T12:08:56Z,Moti_P17
27,24,25,26,28,34,31,22,0,2020-04-14T13:10:15Z,Moti_P17
34,32,24,2,7,36,36,0,24,2020-04-15T06:54:54Z,Moti_P17
34,30,26,17,0,31,39,0,0,2020-04-15T08:32:35Z,Moti_P17
31,28,24,2,0,28,34,3,27,2020-04-15T08:44:00Z,Moti_P17
25,25,24,20,11,34,32,16,0,2020-04-15T11:15:56Z,Moti_P17
26,27,25,0,0,30,32,1,19,2020-04-15T11:20:38Z,Moti_P17
31,12,26,18,31,29,23,0,0,2020-04-15T13:30:58Z,Moti_P17
24,22,24,6,5,40,39,0,24,2020-04-16T06:00:53Z,Moti_P17
23,25,23,0,0,29,30,0,26,2020-04-16T08:30:45Z,Moti_P17
24,25,23,28,28,33,28,0,0,2020-04-16T08:33:15Z,Moti_P17
32,32,27,28,31,35,30,9,0,2020-04-16T09:36:35Z,Moti_P17
24,22,24,27,0,25,25,0,0,2020-04-16T10:53:30Z,Moti_P17
20,25,24,0,0,24,29,0,30,2020-04-16T12:56:35Z,Moti_P17
27,14,23,7,24,32,29,21,0,2020-04-17T07:30:21Z,Moti_P17
26,13,25,0,2,28,30,23,25,2020-04-17T09:57:22Z,Moti_P17
21,23,22,0,2,14,28,24,28,2020-04-17T10:01:51Z,Moti_P17
24,25,20,0,0,29,34,28,15,2020-04-17T11:11:53Z,Moti_P17
21,23,25,15,35,32,27,27,0,2020-04-17T12:00:50Z,Moti_P17
24,25,21,0,0,24,30,10,30,2020-04-17T12:56:32Z,Moti_P17
26,23,19,7,0,27,27,0,27,2020-04-17T15:07:54Z,Moti_P17
27,20,25,19,26,33,28,4,0,2020-04-18T07:30:42Z,Moti_P17
30,32,24,30,30,32,30,30,0,2020-04-18T09:22:00Z,Moti_P17
25,21,23,20,29,32,24,16,0,2020-04-18T09:25:40Z,Moti_P17
34,26,26,26,37,41,36,17,5,2020-04-18T11:00:35Z,Moti_P17
26,28,24,3,0,35,35,6,22,2020-04-18T11:14:36Z,Moti_P17
28,19,26,21,40,34,33,19,0,2020-04-18T12:04:16Z,Moti_P17
27,27,23,19,19,27,22,24,15,2020-04-18T15:08:45Z,Moti_P17
33,25,25,10,0,34,34,13,23,2020-04-19T07:00:41Z,Moti_P17
27,26,22,17,22,31,32,14,0,2020-04-19T10:31:11Z,Moti_P17
27,22,24,21,25,28,28,24,0,2020-04-19T10:36:01Z,Moti_P17
24,23,25,21,31,33,28,25,19,2020-04-19T12:56:59Z,Moti_P17
28,26,29,25,27,35,33,28,28,2020-04-19T12:59:37Z,Moti_P17
29,27,25,21,24,29,28,28,23,2020-04-19T14:01:16Z,Moti_P17
27,25,24,27,25,30,23,16,0,2020-04-20T06:01:05Z,Moti_P17
28,26,20,12,14,32,40,33,7,2020-04-20T08:54:05Z,Moti_P17
28,19,24,0,5,24,35,20,32,2020-04-20T10:10:39Z,Moti_P17
27,27,25,6,2,35,37,0,26,2020-04-20T10:19:28Z,Moti_P17
32,24,23,18,32,35,40,23,19,2020-04-20T11:26:54Z,Moti_P17
33,26,23,2,0,27,34,18,26,2020-04-20T13:18:12Z,Moti_P17
28,24,28,0,4,30,33,30,20,2020-04-20T13:57:32Z,Moti_P17
32,27,25,10,3,29,42,0,20,2020-04-21T07:30:30Z,Moti_P17
28,24,23,0,0,32,37,26,23,2020-04-21T08:20:57Z,Moti_P17
25,19,23,19,26,31,32,21,0,2020-04-21T10:45:32Z,Moti_P17
27,28,26,31,30,38,30,22,0,2020-04-21T11:38:28Z,Moti_P17
25,24,24,0,0,25,35,13,25,2020-04-21T12:55:59Z,Moti_P17
26,24,25,16,27,33,31,21,0,2020-04-21T14:00:25Z,Moti_P17
21,30,27,13,27,38,35,9,0,2020-04-22T06:14:46Z,Moti_P17
30,30,26,22,0,32,34,4,20,2020-04-22T08:04:05Z,Moti_P17
26,25,24,26,28,34,31,21,0,2020-04-22T09:52:28Z,Moti_P17
27,21,25,13,29,28,28,23,0,2020-04-22T10:43:24Z,Moti_P17
33,29,27,26,28,30,36,22,10,2020-04-22T12:08:29Z,Moti_P17
31,27,24,15,0,24,30,22,29,2020-04-22T12:47:55Z,Moti_P17
28,24,25,24,29,35,32,16,0,2020-04-23T06:40:39Z,Moti_P17
31,28,25,27,28,37,35,25,23,2020-04-23T08:30:18Z,Moti_P17
33,22,25,20,0,28,37,19,20,2020-04-23T08:35:28Z,Moti_P17
27,28,26,3,0,25,37,9,24,2020-04-23T09:39:13Z,Moti_P17
29,26,37,0,8,29,36,22,23,2020-04-23T11:57:59Z,Moti_P17
28,0,24,17,1,27,33,18,14,2020-04-23T13:00:48Z,Moti_P17
30,28,25,22,0,28,28,13,0,2020-04-23T14:22:51Z,Moti_P17
26,26,26,25,25,30,30,26,16,2020-04-24T07:01:04Z,Moti_P17
22,19,23,0,11,26,29,21,29,2020-04-24T09:56:14Z,Moti_P17
33,28,25,28,25,29,29,26,0,2020-04-24T11:49:10Z,Moti_P17
29,28,27,24,28,28,30,25,17,2020-04-24T12:55:32Z,Moti_P17
30,29,24,23,3,31,34,13,27,2020-04-24T13:02:02Z,Moti_P17
30,30,29,27,29,37,35,28,8,2020-04-24T15:11:47Z,Moti_P17
31,29,27,20,27,34,32,17,26,2020-04-25T07:10:29Z,Moti_P17
26,22,25,14,26,35,34,20,0,2020-04-25T09:56:23Z,Moti_P17
26,22,24,0,0,30,41,29,3,2020-04-25T13:05:36Z,Moti_P17
23,22,25,4,0,23,29,17,26,2020-04-25T14:00:13Z,Moti_P17
28,20,23,0,17,27,26,26,26,2020-04-25T14:03:38Z,Moti_P17
23,24,26,35,7,15,25,25,0,2020-04-25T15:50:44Z,Moti_P17
29,32,25,17,27,27,30,24,33,2020-04-26T07:00:41Z,Moti_P17
34,33,22,24,0,27,31,17,30,2020-04-26T09:11:50Z,Moti_P17
26,21,22,25,25,37,32,21,0,2020-04-26T11:38:39Z,Moti_P17
28,19,23,5,11,28,33,22,0,2020-04-26T11:46:57Z,Moti_P17
33,30,27,32,32,31,30,25,18,2020-04-26T12:52:58Z,Moti_P17
29,24,24,27,25,31,31,21,23,2020-04-26T14:01:28Z,Moti_P17
25,27,25,11,24,29,30,28,21,2020-04-26T15:30:14Z,Moti_P17
29,27,25,15,27,25,22,26,0,2020-04-27T06:05:12Z,Moti_P17
25,18,19,2,7,25,38,24,26,2020-04-27T08:33:06Z,Moti_P17
26,25,24,14,8,26,32,0,22,2020-04-27T10:05:25Z,Moti_P17
26,28,24,10,0,25,38,24,24,2020-04-27T11:39:53Z,Moti_P17
25,24,24,10,0,26,37,27,23,2020-04-27T12:55:53Z,Moti_P17
25,27,26,15,0,25,28,21,25,2020-04-27T13:01:02Z,Moti_P17
26,14,23,20,21,30,25,23,0,2020-04-28T06:34:15Z,Moti_P17
25,21,24,7,16,30,29,27,0,2020-04-28T08:14:55Z,Moti_P17
31,24,21,13,0,29,37,18,14,2020-04-28T09:55:53Z,Moti_P17
29,26,22,15,22,29,32,19,21,2020-04-28T11:48:14Z,Moti_P17
26,28,24,17,0,27,32,6,21,2020-04-28T14:00:17Z,Moti_P17
34,29,24,17,0,27,40,13,9,2020-04-29T06:20:55Z,Moti_P17
33,29,29,25,0,33,35,11,18,2020-04-29T08:18:06Z,Moti_P17
27,25,26,26,35,29,16,15,0,2020-04-29T09:55:19Z,Moti_P17
36,24,27,21,24,40,29,18,0,2020-04-29T11:47:24Z,Moti_P17
27,26,24,21,0,27,35,29,20,2020-04-29T12:56:11Z,Moti_P17
27,23,25,20,30,26,33,24,16,2020-04-29T13:20:54Z,Moti_P17
31,31,25,22,0,36,34,0,22,2020-04-29T14:02:17Z,Moti_P17
22,25,26,8,0,27,35,0,30,2020-04-30T06:40:42Z,Moti_P17
25,25,24,23,2,24,27,21,19,2020-04-30T08:26:22Z,Moti_P17
27,23,23,5,0,24,33,5,28,2020-04-30T10:29:29Z,Moti_P17
24,26,21,21,0,33,31,25,0,2020-04-30T11:38:35Z,Moti_P17
23,26,23,6,0,25,30,21,28,2020-04-30T12:56:04Z,Moti_P17
22,24,23,0,0,21,30,12,35,2020-04-30T13:13:41Z,Moti_P17
27,27,28,28,15,26,30,11,7,2020-04-30T14:45:29Z,Moti_P17
22,26,26,5,12,37,30,9,0,2020-05-01T07:40:36Z,Moti_P17
26,23,22,16,0,27,34,21,19,2020-05-01T09:45:46Z,Moti_P17
23,23,23,0,15,31,26,16,0,2020-05-01T09:47:39Z,Moti_P17
26,26,22,27,23,35,32,12,0,2020-05-01T11:22:11Z,Moti_P17
28,23,23,19,0,30,34,18,23,2020-05-01T12:57:34Z,Moti_P17
23,23,23,9,0,13,25,13,25,2020-05-01T13:06:09Z,Moti_P17
26,15,21,0,18,31,42,33,0,2020-05-01T15:22:06Z,Moti_P17
24,19,24,6,19,11,27,17,0,2020-05-02T07:45:50Z,Moti_P17
25,23,21,22,0,28,37,0,24,2020-05-02T10:21:16Z,Moti_P17
28,25,22,14,0,25,32,19,14,2020-05-02T10:23:00Z,Moti_P17
21,23,20,20,21,35,36,24,0,2020-05-02T12:02:19Z,Moti_P17
28,24,24,29,35,31,26,7,0,2020-05-02T12:45:21Z,Moti_P17
27,27,25,27,36,36,31,23,0,2020-05-02T14:04:48Z,Moti_P17
27,23,23,20,5,27,34,16,13,2020-05-03T07:10:39Z,Moti_P17
30,30,24,24,12,36,33,28,21,2020-05-03T09:16:37Z,Moti_P17
30,25,23,25,27,36,34,19,0,2020-05-03T11:00:46Z,Moti_P17
35,25,24,17,25,32,27,0,0,2020-05-03T11:02:01Z,Moti_P17
27,31,30,31,36,37,29,15,0,2020-05-03T12:55:20Z,Moti_P17
29,27,22,34,0,2,11,19,0,2020-05-03T14:00:54Z,Moti_P17
31,26,24,22,27,31,31,5,0,2020-05-03T15:14:36Z,Moti_P17
28,26,27,8,25,28,40,26,0,2020-05-04T06:35:30Z,Moti_P17
34,25,25,27,39,40,32,22,7,2020-05-04T08:27:38Z,Moti_P17
28,29,27,14,11,31,30,12,13,2020-05-04T08:32:40Z,Moti_P17
28,23,26,23,23,31,27,19,0,2020-05-04T10:07:00Z,Moti_P17
35,26,25,18,23,32,27,18,0,2020-05-04T10:55:14Z,Moti_P17
28,28,25,21,21,33,29,24,19,2020-05-04T13:15:17Z,Moti_P17
24,25,32,12,25,29,32,28,12,2020-05-05T06:53:54Z,Moti_P17
36,32,27,29,34,32,40,23,10,2020-05-05T08:16:01Z,Moti_P17
30,25,27,23,26,31,34,12,0,2020-05-05T08:59:25Z,Moti_P17
29,27,27,25,30,32,27,23,0,2020-05-05T10:44:35Z,Moti_P17
22,22,25,26,28,35,40,26,19,2020-05-05T12:48:10Z,Moti_P17
29,25,24,22,0,27,33,20,27,2020-05-05T12:54:28Z,Moti_P17
27,23,22,25,16,32,28,14,0,2020-05-05T14:03:56Z,Moti_P17
28,24,27,29,31,30,38,29,22,2020-05-06T07:00:35Z,Moti_P17
28,28,25,0,24,30,34,26,25,2020-05-06T08:13:58Z,Moti_P17
30,27,25,24,26,33,30,25,0,2020-05-06T10:50:20Z,Moti_P17
32,26,25,25,27,34,27,11,0,2020-05-06T11:54:33Z,Moti_P17
28,26,27,19,9,31,31,31,23,2020-05-06T11:55:42Z,Moti_P17
29,29,31,22,4,31,36,7,23,2020-05-06T13:15:40Z,Moti_P17
26,21,27,20,32,32,43,25,24,2020-05-07T11:10:43Z,Moti_P17
28,17,31,28,32,26,34,25,17,2020-05-07T11:55:16Z,Moti_P17
27,27,26,26,21,31,29,0,16,2020-05-07T13:33:28Z,Moti_P17
32,27,31,14,23,37,36,25,16,2020-05-08T08:00:41Z,Moti_P17
32,23,23,19,0,28,39,21,21,2020-05-08T09:56:58Z,Moti_P17
24,26,25,0,0,32,31,18,31,2020-05-08T11:35:55Z,Moti_P17
38,31,25,25,1,30,35,12,24,2020-05-08T12:45:08Z,Moti_P17
30,29,26,28,5,30,31,21,24,2020-05-08T14:04:21Z,Moti_P17
29,25,28,9,28,37,34,25,18,2020-05-09T07:00:31Z,Moti_P17
25,23,26,16,26,35,33,25,25,2020-05-09T09:28:14Z,Moti_P17
32,26,27,17,25,35,34,22,0,2020-05-09T10:43:51Z,Moti_P17
33,22,28,26,29,40,31,18,0,2020-05-09T12:01:31Z,Moti_P17
30,27,27,23,28,23,30,22,22,2020-05-09T12:45:18Z,Moti_P17
27,27,26,21,2,29,32,22,25,2020-05-09T13:06:15Z,Moti_P17
30,31,27,23,30,28,18,25,11,2020-05-09T15:01:10Z,Moti_P17
36,30,24,17,0,32,38,7,25,2020-05-10T07:00:32Z,Moti_P17
21,24,21,0,17,27,21,30,19,2020-05-10T10:07:54Z,Moti_P17
14,23,21,0,0,21,27,14,32,2020-05-10T11:39:51Z,Moti_P17
24,18,21,5,26,33,32,28,20,2020-05-10T12:04:36Z,Moti_P17
31,28,24,14,0,28,27,16,28,2020-05-10T13:35:09Z,Moti_P17
26,24,25,7,0,39,32,23,0,2020-05-11T06:15:29Z,Moti_P17
32,21,25,0,13,36,33,25,24,2020-05-11T08:50:54Z,Moti_P17
24,26,23,4,13,29,27,22,24,2020-05-11T08:57:25Z,Moti_P17
25,17,21,0,24,32,33,26,4,2020-05-11T10:13:21Z,Moti_P17
25,27,25,25,27,26,19,11,25,2020-05-11T12:55:19Z,Moti_P17
26,25,26,13,21,25,40,27,21,2020-05-12T07:00:45Z,Moti_P17
33,26,29,2,0,24,37,24,19,2020-05-12T08:15:21Z,Moti_P17
25,25,25,14,17,30,28,23,0,2020-05-12T09:50:43Z,Moti_P17
25,24,24,25,24,37,33,18,0,2020-05-12T10:45:48Z,Moti_P17
25,27,26,0,0,28,28,26,26,2020-05-12T11:48:51Z,Moti_P17
25,22,22,8,15,9,12,21,0,2020-05-12T14:59:35Z,Moti_P17
26,25,24,19,34,26,32,26,0,2020-05-13T06:25:26Z,Moti_P17
25,20,20,25,23,26,36,27,21,2020-05-13T09:12:00Z,Moti_P17
26,25,24,24,29,31,29,22,0,2020-05-13T10:47:05Z,Moti_P17
25,26,23,27,28,26,33,26,0,2020-05-13T11:53:09Z,Moti_P17
27,29,28,11,28,35,28,26,5,2020-05-13T12:04:07Z,Moti_P17
28,24,27,30,29,32,36,20,20,2020-05-13T13:13:23Z,Moti_P17
30,24,24,26,33,30,28,29,6,2020-05-14T06:15:23Z,Moti_P17
29,27,25,19,33,30,31,12,12,2020-05-14T07:52:42Z,Moti_P17
25,24,22,5,0,23,28,24,28,2020-05-14T09:34:43Z,Moti_P17
23,20,21,20,24,25,35,24,0,2020-05-14T10:55:20Z,Moti_P17
27,24,24,11,19,33,22,24,25,2020-05-14T11:16:13Z,Moti_P17
21,24,24,10,23,20,19,20,9,2020-05-14T14:33:47Z,Moti_P17
27,26,26,25,25,37,42,27,18,2020-05-15T07:02:49Z,Moti_P17
31,26,26,26,30,33,28,21,0,2020-05-15T10:33:09Z,Moti_P17
26,24,25,24,17,38,37,28,0,2020-05-15T11:33:21Z,Moti_P17
24,30,30,20,12,18,18,34,0,2020-05-15T13:23:28Z,Moti_P17
27,24,22,12,0,26,31,12,24,2020-05-16T08:26:41Z,Moti_P17
27,26,25,15,0,33,30,14,23,2020-05-16T10:05:59Z,Moti_P17
30,25,24,25,23,35,28,14,0,2020-05-16T10:34:31Z,Moti_P17
25,23,23,27,20,31,27,25,0,2020-05-16T12:01:51Z,Moti_P17
27,24,25,24,33,29,29,19,17,2020-05-16T14:20:14Z,Moti_P17
28,25,23,21,24,30,26,13,0,2020-05-16T15:07:20Z,Moti_P17
26,25,25,28,26,29,30,14,0,2020-05-17T07:43:41Z,Moti_P17
28,25,24,25,24,32,25,13,0,2020-05-17T09:02:08Z,Moti_P17
28,22,24,21,27,28,30,22,22,2020-05-17T10:15:17Z,Moti_P17
27,24,25,23,27,23,20,18,22,2020-05-17T11:48:20Z,Moti_P17
31,27,25,19,2,28,35,22,13,2020-05-17T11:52:48Z,Moti_P17
29,28,24,21,8,32,30,22,22,2020-05-17T13:13:01Z,Moti_P17
25,24,24,25,25,29,31,27,17,2020-05-17T15:08:22Z,Moti_P17
20,21,23,5,0,13,18,20,15,2020-05-18T07:20:20Z,Moti_P17
27,27,23,10,29,28,30,20,0,2020-05-18T09:33:02Z,Moti_P17
25,25,22,22,27,32,30,23,0,2020-05-18T09:34:27Z,Moti_P17
24,22,23,23,29,25,34,23,23,2020-05-18T11:38:16Z,Moti_P17
25,24,24,19,26,27,24,27,11,2020-05-18T11:45:07Z,Moti_P17
35,22,20,10,0,24,34,20,26,2020-05-18T13:19:10Z,Moti_P17
26,25,24,14,0,25,23,15,0,2020-05-18T14:22:32Z,Moti_P17
30,24,23,25,27,28,27,23,0,2020-05-19T06:58:15Z,Moti_P17
23,22,26,13,17,24,29,0,24,2020-05-19T08:16:29Z,Moti_P17
25,23,25,2,19,22,28,22,25,2020-05-19T08:23:07Z,Moti_P17
18,23,22,0,8,21,27,28,32,2020-05-19T11:38:13Z,Moti_P17
23,23,22,0,14,27,27,25,0,2020-05-19T13:39:10Z,Moti_P17
28,25,23,10,15,29,29,12,0,2020-05-20T07:01:11Z,Moti_P17
29,21,25,12,21,33,30,20,0,2020-05-20T08:22:15Z,Moti_P17
27,26,25,2,12,26,26,17,18,2020-05-20T10:03:15Z,Moti_P17
25,27,21,9,23,31,32,25,22,2020-05-20T11:11:30Z,Moti_P17
26,25,22,20,0,27,30,26,24,2020-05-20T12:46:22Z,Moti_P17
29,25,24,20,31,30,31,29,20,2020-05-20T12:48:24Z,Moti_P17
28,22,23,25,29,29,26,22,0,2020-05-21T06:55:26Z,Moti_P17
24,22,22,0,4,28,29,22,20,2020-05-21T08:35:24Z,Moti_P17
23,22,22,15,18,23,26,24,16,2020-05-21T10:33:25Z,Moti_P17
29,26,26,2,17,26,22,26,24,2020-05-21T11:59:07Z,Moti_P17
27,24,23,7,17,22,23,25,5,2020-05-21T12:00:00Z,Moti_P17
27,25,22,13,0,27,28,25,25,2020-05-21T12:58:14Z,Moti_P17
26,25,24,4,23,28,30,25,0,2020-05-21T13:46:56Z,Moti_P17
28,25,24,24,26,31,28,22,0,2020-05-22T07:16:12Z,Moti_P17
27,21,22,3,0,25,33,28,30,2020-05-22T08:54:32Z,Moti_P17
23,27,26,3,10,26,23,18,0,2020-05-22T10:15:28Z,Moti_P17
25,22,25,4,20,26,27,25,23,2020-05-22T11:49:12Z,Moti_P17
25,23,23,12,20,28,17,27,16,2020-05-22T11:50:19Z,Moti_P17
24,24,23,16,0,27,28,24,24,2020-05-22T12:58:35Z,Moti_P17
22,22,23,19,20,28,30,13,0,2020-05-23T08:56:09Z,Moti_P17
30,26,26,30,31,27,24,26,0,2020-05-23T09:02:38Z,Moti_P17
26,25,23,5,0,28,28,25,23,2020-05-23T11:38:17Z,Moti_P17
26,23,24,21,0,28,29,23,25,2020-05-23T14:00:30Z,Moti_P17
26,26,25,20,25,28,31,25,17,2020-05-23T14:01:45Z,Moti_P17
26,24,23,21,28,29,23,26,7,2020-05-23T15:39:46Z,Moti_P17
23,24,25,16,24,29,28,24,0,2020-05-24T07:00:13Z,Moti_P17
26,24,25,11,0,24,27,22,19,2020-05-24T09:25:59Z,Moti_P17
22,23,25,14,22,27,27,24,24,2020-05-24T10:35:06Z,Moti_P17
25,23,25,11,20,28,22,29,26,2020-05-24T11:48:15Z,Moti_P17
25,24,25,8,22,31,32,26,7,2020-05-24T12:56:14Z,Moti_P17
25,25,26,4,0,24,28,28,22,2020-05-24T14:01:29Z,Moti_P17
27,26,25,24,28,30,29,25,25,2020-05-24T15:09:24Z,Moti_P17
29,24,25,2,13,17,28,25,25,2020-05-25T06:45:58Z,Moti_P17
31,23,25,13,13,31,28,14,0,2020-05-25T08:27:12Z,Moti_P17
26,17,24,21,21,28,30,25,0,2020-05-25T08:32:10Z,Moti_P17
47,46,43,39,40,40,43,7,12,2018-10-03T06:22:16Z,Moti_P18
6,20,40,5,8,33,41,31,25,2018-10-03T07:47:19Z,Moti_P18
9,25,22,17,17,36,49,31,29,2018-10-03T08:42:22Z,Moti_P18
23,15,5,25,34,43,39,9,6,2018-10-03T10:15:32Z,Moti_P18
5,45,42,43,42,28,36,7,37,2018-10-04T09:13:58Z,Moti_P18
12,45,31,31,42,35,33,14,40,2018-10-04T09:52:30Z,Moti_P18
5,46,24,45,47,45,49,10,30,2018-10-04T11:16:17Z,Moti_P18
1,8,25,13,27,13,49,7,47,2018-10-04T13:57:15Z,Moti_P18
40,46,39,42,41,30,17,5,42,2018-10-05T06:00:45Z,Moti_P18
20,44,24,44,41,36,12,8,11,2018-10-05T08:30:16Z,Moti_P18
32,40,24,34,39,33,12,12,13,2018-10-08T08:57:04Z,Moti_P18
23,24,12,26,24,25,27,27,22,2018-10-08T09:39:10Z,Moti_P18
8,6,25,10,5,8,3,7,40,2018-10-08T11:36:13Z,Moti_P18
13,23,22,35,31,35,35,45,17,2018-10-09T05:36:52Z,Moti_P18
31,33,21,31,34,31,38,16,9,2018-10-09T07:08:13Z,Moti_P18
34,45,23,37,36,40,31,11,15,2018-10-09T07:55:22Z,Moti_P18
37,28,22,11,29,24,45,34,42,2018-10-11T08:46:39Z,Moti_P18
41,23,16,35,43,44,16,15,16,2018-10-12T06:44:30Z,Moti_P18
42,37,24,36,40,41,37,9,14,2018-10-12T08:29:11Z,Moti_P18
41,39,22,33,39,43,18,9,12,2018-10-12T11:05:00Z,Moti_P18
36,35,24,39,45,41,23,11,17,2018-10-12T12:12:39Z,Moti_P18
32,39,23,21,30,31,34,11,23,2018-10-15T10:38:02Z,Moti_P18
36,38,20,24,36,38,23,15,14,2018-10-15T13:06:26Z,Moti_P18
37,41,33,43,42,41,12,12,12,2018-10-16T10:55:01Z,Moti_P18
40,38,24,29,42,40,17,7,13,2018-10-17T05:51:59Z,Moti_P18
18,24,30,28,30,22,38,39,25,2018-10-17T08:47:20Z,Moti_P18
14,24,31,37,45,35,25,13,26,2018-10-17T09:23:40Z,Moti_P18
26,40,34,42,42,41,21,13,8,2018-10-17T11:35:25Z,Moti_P18
15,23,34,36,41,41,31,17,32,2018-10-18T07:18:04Z,Moti_P18
13,25,34,19,30,45,39,16,33,2018-10-18T07:48:33Z,Moti_P18
33,38,21,30,36,41,28,16,29,2018-10-18T10:56:08Z,Moti_P18
36,43,19,35,37,42,35,14,15,2018-10-19T06:58:20Z,Moti_P18
35,32,24,25,25,29,37,14,27,2018-10-19T11:08:12Z,Moti_P18
37,35,24,30,32,32,19,14,17,2018-10-19T12:20:24Z,Moti_P18
43,39,33,38,39,42,40,23,15,2018-10-22T06:47:45Z,Moti_P18
27,35,25,23,28,23,39,24,8,2018-10-22T07:46:15Z,Moti_P18
37,39,23,40,37,41,39,12,18,2018-10-22T10:44:01Z,Moti_P18
30,34,13,24,33,23,35,18,17,2018-10-22T13:17:49Z,Moti_P18
22,35,35,25,33,17,35,25,29,2018-10-23T11:30:48Z,Moti_P18
19,31,23,23,41,23,37,17,34,2018-10-23T13:23:53Z,Moti_P18
38,43,30,41,40,41,38,16,22,2018-10-24T06:04:03Z,Moti_P18
21,31,35,30,41,44,24,16,26,2018-10-24T10:38:56Z,Moti_P18
24,35,26,38,34,29,18,15,14,2018-10-24T13:17:34Z,Moti_P18
34,41,31,39,40,38,32,16,18,2018-10-25T07:06:50Z,Moti_P18
25,40,29,37,39,36,17,15,18,2018-10-25T08:13:11Z,Moti_P18
36,43,18,29,44,42,31,13,18,2018-10-25T10:01:35Z,Moti_P18
29,40,33,34,33,32,42,35,31,2018-10-26T05:54:45Z,Moti_P18
35,39,26,29,29,27,27,13,26,2018-10-26T08:27:25Z,Moti_P18
35,31,25,34,35,41,18,11,18,2018-10-26T09:21:04Z,Moti_P18
23,37,34,37,36,41,34,13,17,2018-10-26T12:07:51Z,Moti_P18
31,36,25,23,24,32,25,15,17,2018-10-26T12:52:14Z,Moti_P18
11,31,22,28,31,32,34,19,31,2018-10-29T06:31:45Z,Moti_P18
13,37,36,22,36,22,35,18,30,2018-10-29T10:02:06Z,Moti_P18
17,36,26,22,33,34,31,16,30,2018-10-29T11:06:13Z,Moti_P18
20,30,24,27,37,24,35,37,31,2018-10-29T12:26:00Z,Moti_P18
14,38,24,13,38,25,34,13,31,2018-10-29T13:35:48Z,Moti_P18
22,39,25,38,37,44,29,14,18,2018-10-30T06:10:33Z,Moti_P18
9,33,24,23,30,27,38,15,34,2018-10-30T07:50:47Z,Moti_P18
18,37,14,19,30,25,32,14,34,2018-10-30T09:30:42Z,Moti_P18
13,28,25,15,34,22,36,18,32,2018-10-30T12:33:22Z,Moti_P18
45,44,31,34,41,43,33,13,32,2018-10-31T06:43:20Z,Moti_P18
17,31,20,23,31,19,40,14,38,2018-10-31T08:17:27Z,Moti_P18
24,41,24,23,28,29,34,16,18,2018-10-31T11:28:51Z,Moti_P18
40,44,25,32,44,46,39,12,28,2018-11-01T11:15:10Z,Moti_P18
35,39,25,34,41,39,18,12,16,2018-11-01T12:25:40Z,Moti_P18
21,34,25,25,30,33,21,17,18,2018-11-01T12:41:34Z,Moti_P18
25,23,24,25,28,24,36,16,25,2018-11-01T14:57:49Z,Moti_P18
36,41,28,24,31,41,32,11,28,2018-11-02T08:18:52Z,Moti_P18
36,44,24,28,32,27,40,14,35,2018-11-02T10:54:00Z,Moti_P18
32,44,33,2,14,15,41,24,24,2018-10-04T04:17:03Z,Moti_P19
17,32,24,9,20,12,42,25,32,2018-10-04T04:28:41Z,Moti_P19
24,42,31,11,15,19,37,29,29,2018-10-04T06:24:33Z,Moti_P19
4,16,25,7,4,11,44,24,37,2018-10-04T08:39:52Z,Moti_P19
11,34,33,19,16,17,32,11,26,2018-10-04T11:19:07Z,Moti_P19
25,39,36,10,23,20,18,7,35,2018-10-05T05:38:09Z,Moti_P19
17,27,22,20,19,11,24,24,14,2018-10-05T08:15:21Z,Moti_P19
14,35,28,12,21,13,35,19,13,2018-10-05T10:01:03Z,Moti_P19
12,35,22,6,15,12,21,18,33,2018-10-05T10:02:46Z,Moti_P19
8,28,27,10,8,17,36,12,15,2018-10-05T10:35:52Z,Moti_P19
9,24,21,4,7,8,31,22,23,2018-10-08T05:34:21Z,Moti_P19
9,26,20,19,11,11,18,14,35,2018-10-08T06:29:08Z,Moti_P19
13,19,14,10,12,13,13,23,23,2018-10-08T09:27:13Z,Moti_P19
8,37,33,10,11,10,40,17,32,2018-10-09T12:07:46Z,Moti_P19
7,20,19,4,18,10,13,18,32,2018-10-10T04:38:05Z,Moti_P19
6,21,17,6,22,10,11,16,24,2018-10-10T05:09:41Z,Moti_P19
13,22,13,8,14,9,25,22,21,2018-10-10T06:15:34Z,Moti_P19
4,15,27,5,22,16,13,7,30,2018-10-10T08:21:12Z,Moti_P19
13,21,18,5,17,13,17,23,25,2018-10-10T09:23:01Z,Moti_P19
18,17,20,3,12,6,34,24,20,2018-10-17T06:01:29Z,Moti_P19
14,14,22,3,12,12,27,18,16,2018-10-17T07:45:36Z,Moti_P19
4,20,17,0,9,10,22,27,30,2018-10-17T11:25:57Z,Moti_P19
18,16,15,0,7,11,30,15,13,2018-10-17T13:10:44Z,Moti_P19
4,25,17,0,2,7,26,20,28,2018-10-22T05:06:14Z,Moti_P19
5,28,13,0,12,11,41,24,35,2018-10-22T08:51:05Z,Moti_P19
